V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
10,71.1387018502898,24.1431595761964,-24.2159064246868,54.2891947795966,173.08122798406,52.8624314097904,18.9795834789379,0.0289147359120789,0.226622436679114,-119.567715785552,0.324616087652079,1.0628521915433,2.7852261072248
