V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
23.3178803980771,4.91124769448616,1.08200399885531,62.6571867810539,31.7135534109779,62.1232207883682,106.536673603641,13.5452534234294,0.0257574364623701,0.904608093964102,-4073.17767573393,0.654217319452985,0.38148447483124,7.86524033720645
