V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
22.8715470198077,7.51619321825169,0.587335305087379,61.1388716419086,35.0294868222839,72.1165594334352,97.9341870702532,12.8592655096529,0.0255759310809477,0.803300562579735,-2652.72029375549,0.601391419317964,0.442851279327924,7.61584609919894
