V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
30.1209700186983,1,2.79366608010837,-59.4998714815714,37.0582800426899,50.3389416846606,204.897848783484,24.7906161036274,0.0186867505885059,1,-20051.4865707658,1.2582307749867,0.309119915040348,8.26513741840822
