V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
24.3237163885471,1.37420376547522,2.50648510574602,55.9139017241867,29.9258321709471,37.7165562456165,130.667926819966,15.8461263626753,0.0204066445249238,1.00000000000005,-14590.0323660058,0.802401820247139,0.231608736140995,8.24604851869329
