V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
21.9544366580525,13.3321257262837,-0.138461960527068,-56.3304941584213,41.3069897532531,89.2722778979939,84.0410773931059,11.7614668557385,0.0252096408853626,0.653905598881767,-1476.90483775598,0.516077013823526,0.548200618363324,7.14545884658098
