V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
17.9134001539555,-21.2683379034156,20,-5.57197963236499,32.5968717106649,-13.2872061769354,155.065542786549,46.202011362894,4.94070930001644e-16,0.676111634293762,899.171446701444,0.952221993702938,-0.0815936908302041,3.35625091229439
