V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
18.892099830933,-3.87586875740744e-05,-15.7468674716891,-90,51.1730745098288,1282.77914412584,-36.5752900769343,38.9127710099794,0.323845897762988,0.454208258588147,517394269.123537,-0.224600481908885,7.87725301282093,-0.93993023697938
