V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
23.4147009061649,2.65573371589344,2.18258727853613,61.6727474129808,28.8074568235296,49.7701069982383,117.993252740209,14.3852342492161,0.0252698056738034,0.999999999999998,-7545.62077147399,0.724569548777427,0.305626831474143,8.20238660671364
