V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
40,2.94347287629343e-24,-3.55642608379852,-18.1880990480394,49.2125984251969,49.0411529871968,181.014211404525,45.5516276402298,-0.0219057536238928,1,-6.81287841688258e+27,1.1115668263545,0.301150491797139,3.97382532264684
