V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
23.3135439703552,4.93616360187629,1.07650378241079,62.6457439898737,31.7468477409008,62.2283771528989,106.444436816462,13.5377272221427,0.0257551591550207,0.903491337663676,-4052.51648639389,0.653650914461897,0.382130215988718,7.86279964648412
