V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
28.3783115323903,-4.47070644999532e-05,-6.43670759172698,85.5906129428114,49.4324792070988,255.504996297441,49.2347382118877,30.8357516895402,0.0295657373649316,0.706302046665353,448553781.239557,0.302339254337765,1.56899768061506,1.59667708793325
