V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
30.5943271366264,-1.61512542418069e-16,-0.864232293632386,27.878163457313,23.492086345932,25.8282222682495,151.113084153267,23.0104309595052,-4.01043535614917e-07,1.60226971041742,1.24160777419199e+20,0.927950850209814,0.158605199195863,6.56715575728256
