V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
40,-2.50102987748145e-22,-4.9840606370855,28.8285581721697,30.306661549717,57.0335570946849,139.789856126295,52.1655141309628,-4.16333634234434e-17,1.62382116368922,8.0181060650794e+25,0.858417499516688,0.350230015442104,2.67973695754917
