V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
15.1257589773223,-30,37.7217860803588,6.20197067180748,15.2182452046872,-1.12745979496707,141.810892365751,80.6109318145112,-1.04083408558608e-17,1.22283793633121,606.217782649107,0.870828220317051,-0.00692347245229892,1.75920175060205
