V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
26.5991476427286,-6.83420023103819,2.93774189155397,37.9741708172667,23.3752352034631,0.21274653065515,161.549595713076,19.5389055034996,2.78631284711395e-14,1.4000000000002,2920.3604894381,0.992039078104936,0.00130642773328881,8.26809852190243
