V,gamma_deg,alpha_deg,epsilon_deg,n_rpm,Thrust_N,Lift_N,Drag_N,CP,Advance_Ratio,Horizontal_Distance_m,L_over_W,T_over_W,L_over_D
39.9750655825016,-8.99030549742495e-06,4.80812289744993,-45.4887670913997,48.441222296562,325.839513142778,416.057973325574,52.141397021078,0.0350541024628891,1.0152906740713,2230571901.62475,2.55491675156635,2.00090584443448,7.9794174513081
